Student ID,Question ID,difficulty,correct,Response Time,topic,difficulty_encoded,global_correctness,avg_response_time,questions_answered_so_far,topic_correctness,easy_correct_avg,medium_correct_avg,hard_correct_avg,topic_questions_seen,topic_familiarity,num_words,qstn_complexity
0,50,easy,1,16554,12,1,0.5510204081632653,18330.69387755102,49,0.5,0.7241379310344828,0.625,0.08333333333333333,2,1,18,18.307777777777783
0,51,easy,1,16554,12,1,0.56,18295.16,50,0.6666666666666666,0.7333333333333333,0.625,0.08333333333333333,3,1,16,11.3
0,52,easy,1,15032,18,1,0.5686274509803921,18261.019607843136,51,0.7272727272727273,0.7419354838709677,0.625,0.08333333333333333,11,1,40,8.541538461538462
0,53,easy,1,11119,12,1,0.5769230769230769,18198.923076923078,52,0.75,0.75,0.625,0.08333333333333333,4,1,12,9.740000000000002
0,54,easy,1,16039,9,1,0.5849056603773585,18065.33962264151,53,0.5,0.7575757575757576,0.625,0.08333333333333333,2,1,14,9.255714285714287
0,55,easy,1,11316,12,1,0.5925925925925926,18027.814814814814,54,0.8,0.7647058823529411,0.625,0.08333333333333333,5,1,14,15.15571428571429
0,56,hard,0,19099,12,3,0.6,17905.78181818182,55,0.8333333333333334,0.7714285714285715,0.625,0.08333333333333333,6,1,17,9.08705882352941
0,57,easy,1,8227,12,1,0.5892857142857143,17927.089285714286,56,0.7142857142857143,0.7714285714285715,0.625,0.07692307692307693,7,1,16,12.775000000000002
0,58,easy,1,17146,12,1,0.5964912280701754,17756.912280701756,57,0.75,0.7777777777777778,0.625,0.07692307692307693,8,1,17,15.334117647058822
0,59,easy,0,14646,12,1,0.603448275862069,17746.379310344826,58,0.7777777777777778,0.7837837837837838,0.625,0.07692307692307693,9,1,16,12.775000000000002
0,60,easy,1,16039,12,1,0.5932203389830508,17693.830508474577,59,0.7,0.7631578947368421,0.625,0.07692307692307693,10,1,16,13.5125
